Vertex_ID	X	Y	Z
665	-8.112910271	-0.787092984	0.593967021
666	-8.541119576	3.798830032	-0.221860007
667	-8.879770279	3.592540026	0.0303504
668	-8.56567955	1.675529957	0.675979018
669	-9.353289604	2.597929955	-1.529219985
670	-7.956679821	2.302680016	-2.029969931
671	-8.081689835	3.137459993	-0.907957017
672	-8.439499855	0.799980998	-0.844079018
673	-1.67227006	10.29370022	8.35379982
674	-1.418069959	7.25112009	9.863610268
675	-2.336299896	5.873869896	10.10770035
676	-0.407368004	-2.028179884	11.87489986
677	-0.547738016	-0.896704972	12.60079956
678	-1.272330046	5.681769848	10.3434
679	-1.243129969	5.061309814	10.43270016
680	-0.373551011	3.139689922	10.1505003
681	-2.896290064	9.941820145	8.192390442
682	-2.603029966	4.706970215	10.19810009
683	-3.176609993	3.177759886	8.907830238
684	-2.941099882	3.531539917	9.384940147
685	-2.178999901	3.356479883	9.278639793
686	-3.978669882	9.520139694	7.720320225
687	-4.796249866	10.5031004	5.623139858
688	-3.691479921	3.053809881	9.155059814
689	-3.668760061	3.48732996	9.393500328
690	-3.673379898	3.149169922	8.91065979
691	-4.575339794	3.824110031	9.140629768
692	-4.513969898	2.938339949	8.613010406
693	-4.074120045	3.000659943	8.685660362
694	-5.170939922	3.393840075	8.530489922
695	-7.405010223	1.247249961	-4.070079803
696	-7.602519989	3.311229944	-3.957429886
697	-6.815139771	-0.731432021	-3.568239927
698	-5.443719864	-6.893529892	5.138279915
699	-2.378669977	11.93190002	6.266610146
700	-4.773099899	2.674109936	8.317440033
701	-5.543109894	-6.272160053	5.981389999
702	-2.076020002	-3.637000084	10.35280037
703	-1.400269985	-3.458329916	10.73099995
704	-3.462140083	-4.175059795	9.307359695
705	-3.354850054	-4.868340015	9.070610046
706	-7.133190155	-3.135639906	-0.938232005
707	-7.32942009	-1.927360058	2.187779903
708	-7.478040218	-1.074069977	2.327049971
709	-5.018099785	1.812369943	7.873779774
710	-1.464020014	-0.223911002	10.58269978
711	-1.799929976	-1.586449981	10.69820023
712	-1.614539981	-1.475260019	11.125
713	-5.227910042	-4.644279957	7.512189865
714	-4.246729851	-4.37883997	8.656880379
715	-4.910109997	-5.644229889	7.496319771
716	-6.435329914	-2.452049971	6.50053978
717	-3.4198699	-7.207270145	8.258199692
718	-4.27173996	-6.518959999	7.759319782
719	-4.882609844	0.588181019	8.473670006
720	-4.071969986	-5.18227005	8.588600159
721	-3.663089991	-5.802830219	8.619379997
722	-1.410740018	-7.200489998	9.844650269
723	-1.096269965	-0.867471993	11.97070026
724	-7.010089874	-1.187860012	5.216929913
725	-6.824969769	-2.353790045	5.025710106
726	-0.816501021	3.484649897	9.987959862
727	-2.043499947	-4.766719818	9.425310135
728	-1.998219967	-3.962909937	9.372810364
729	-3.111759901	-14.39009953	-0.0297508
730	-2.476890087	-11.14599991	2.151180029
731	-3.030639887	-5.182879925	9.018950462
732	-4.55948019	-12.37899971	-0.370373994
733	-4.877860069	-13.48239994	-0.975642979
734	-5.892539978	-6.641719818	-0.0424225
735	-5.909239769	-5.473859787	-2.909149885
736	-2.866600037	-13.3512001	0.631473005
737	-2.455440044	-9.625809669	3.187829971
738	-1.699920058	-4.86164999	9.784410477
739	-1.688109994	-4.987020016	9.595829964
740	-1.17474997	-14.99069977	0.617691994
741	-1.663050056	-5.801760197	9.510979652
742	-5.33506012	-5.897230148	-4.041120052
743	-5.588729858	-9.518679619	-5.623799801
744	-2.341229916	13.44540024	3.444659948
745	-2.173160076	10.40159988	-8.016169548
746	-2.385010004	13.5031004	-3.8067801
747	-2.050290108	6.651750088	-9.746709824
748	-1.895239949	2.692869902	-10.09700012
749	-1.653570056	-1.122009993	-8.003210068
750	-2.571460009	-4.892399788	-6.995600224
751	-2.481080055	-7.647049904	-7.962999821
752	-1.655519962	-2.59513998	-7.4790802
753	-4.959990025	11.7166996	3.10236001
754	-4.785570145	9.380140305	-6.770180225
755	-4.880959988	11.99890041	-2.963129997
756	-4.584499836	5.90955019	-8.523719788
757	-4.326570034	2.241009951	-8.633859634
758	-4.005949974	-1.386710048	-6.854340076
759	-3.876960039	-3.406460047	-6.024680138
760	-2.507560015	-6.26804018	-7.673570156
761	-6.782030106	7.706739902	-4.989339828
762	-6.80795002	9.32269001	-1.67682004
763	-6.530809879	4.903950214	-6.741219997
764	-6.137650013	1.729079962	-6.648009777
765	-5.722879887	-1.356699944	-5.565110207
766	-9.048000336	2.771759987	-1.750049949
767	-8.693519592	2.861360073	-1.931229949
768	-9.064049721	3.512290001	-0.948044002
769	-8.71380043	3.759910107	-1.092409968
770	-8.436849594	2.971060038	0.60995698
771	-8.29679966	3.14309001	0.356054008
772	-9.145750046	1.43543005	-1.905259967
773	-9.205430031	3.339989901	0.0494547
774	-9.257410049	3.301419973	-0.912373006
